modell,eset,futas_par,spearman,top5_atfedes,top1_egyezes
logreg,1316,0-1,0.882456140350877,0.8,1
logreg,1316,0-2,0.8859649122807017,0.8,1
logreg,1316,1-2,0.8105263157894737,1.0,1
logreg,1322,0-1,0.8456140350877193,1.0,1
logreg,1322,0-2,0.9245614035087718,1.0,1
logreg,1322,1-2,0.9070175438596491,1.0,1
logreg,1339,0-1,0.9456140350877192,1.0,1
logreg,1339,0-2,0.9298245614035087,0.6,1
logreg,1339,1-2,0.8982456140350877,0.6,1
logreg,1340,0-1,0.5912280701754385,0.8,1
logreg,1340,0-2,0.882456140350877,0.8,1
logreg,1340,1-2,0.5508771929824561,0.8,1
logreg,1343,0-1,0.8578947368421052,1.0,1
logreg,1343,0-2,0.7157894736842104,1.0,1
logreg,1343,1-2,0.8140350877192982,1.0,1
logreg,1344,0-1,0.9035087719298246,0.8,1
logreg,1344,0-2,0.9421052631578948,0.8,1
logreg,1344,1-2,0.9175438596491228,0.8,1
logreg,1348,0-1,0.5228070175438596,0.8,1
logreg,1348,0-2,0.7,0.8,1
logreg,1348,1-2,0.487719298245614,0.8,1
logreg,1351,0-1,0.8789473684210527,0.8,1
logreg,1351,0-2,0.9649122807017543,0.8,1
logreg,1351,1-2,0.8947368421052632,0.8,1
logreg,1354,0-1,0.8736842105263157,0.8,1
logreg,1354,0-2,0.8035087719298245,1.0,0
logreg,1354,1-2,0.7473684210526316,0.8,0
logreg,1360,0-1,0.856140350877193,0.8,1
logreg,1360,0-2,0.756140350877193,0.8,1
logreg,1360,1-2,0.7929824561403509,0.8,1
logreg,1368,0-1,0.8456140350877193,0.8,1
logreg,1368,0-2,0.756140350877193,1.0,1
logreg,1368,1-2,0.7052631578947368,0.8,1
logreg,1379,0-1,0.7315789473684211,0.8,1
logreg,1379,0-2,0.7350877192982455,0.8,1
logreg,1379,1-2,0.719298245614035,0.8,1
logreg,1383,0-1,0.887719298245614,0.8,1
logreg,1383,0-2,0.5385964912280702,0.8,0
logreg,1383,1-2,0.5421052631578946,0.8,0
logreg,1389,0-1,0.6578947368421053,0.6,0
logreg,1389,0-2,0.7350877192982455,0.8,1
logreg,1389,1-2,0.8228070175438595,0.6,0
logreg,1392,0-1,0.8526315789473684,0.8,1
logreg,1392,0-2,0.8842105263157896,0.8,1
logreg,1392,1-2,0.9210526315789472,0.8,1
logreg,1395,0-1,0.8526315789473684,0.8,1
logreg,1395,0-2,0.7140350877192982,0.6,1
logreg,1395,1-2,0.8140350877192982,0.6,1
tree,9,0-1,0.6912280701754386,1.0,1
tree,9,0-2,0.736842105263158,0.8,1
tree,9,1-2,0.612280701754386,0.8,1
tree,31,0-1,0.6666666666666666,0.8,1
tree,31,0-2,0.882456140350877,0.8,1
tree,31,1-2,0.6000000000000001,0.8,1
tree,41,0-1,0.6701754385964912,0.8,1
tree,41,0-2,0.7964912280701755,0.8,1
tree,41,1-2,0.7421052631578948,1.0,1
tree,46,0-1,0.7298245614035088,1.0,1
tree,46,0-2,0.7210526315789473,0.6,1
tree,46,1-2,0.8052631578947368,0.6,1
tree,49,0-1,0.712280701754386,0.8,1
tree,49,0-2,0.6456140350877193,0.8,1
tree,49,1-2,0.8473684210526315,0.6,1
tree,55,0-1,0.30350877192982456,0.8,1
tree,55,0-2,0.4526315789473684,0.8,1
tree,55,1-2,0.6035087719298246,0.8,1
tree,79,0-1,0.7,1.0,1
tree,79,0-2,0.8087719298245614,1.0,1
tree,79,1-2,0.8228070175438595,1.0,1
tree,84,0-1,0.5456140350877193,0.8,1
tree,84,0-2,0.5754385964912281,0.6,1
tree,84,1-2,0.7245614035087719,0.8,1
tree,97,0-1,0.7421052631578948,1.0,1
tree,97,0-2,0.8403508771929825,0.8,1
tree,97,1-2,0.7964912280701755,0.8,1
tree,104,0-1,0.756140350877193,0.8,1
tree,104,0-2,0.6017543859649123,0.8,1
tree,104,1-2,0.42280701754385963,0.6,1
tree,105,0-1,0.7736842105263159,0.8,1
tree,105,0-2,0.47017543859649114,0.8,1
tree,105,1-2,0.5754385964912281,1.0,1
tree,107,0-1,0.6245614035087719,1.0,1
tree,107,0-2,0.6438596491228071,1.0,1
tree,107,1-2,0.7894736842105263,1.0,1
tree,114,0-1,0.6421052631578947,0.8,1
tree,114,0-2,0.6771929824561403,0.8,1
tree,114,1-2,0.6649122807017543,0.8,1
tree,121,0-1,0.7035087719298245,0.8,1
tree,121,0-2,0.7964912280701755,1.0,1
tree,121,1-2,0.8228070175438595,0.8,1
tree,122,0-1,0.6157894736842106,1.0,1
tree,122,0-2,0.7947368421052632,1.0,1
tree,122,1-2,0.7228070175438598,1.0,1
tree,123,0-1,0.7947368421052632,0.8,1
tree,123,0-2,0.5105263157894736,0.6,1
tree,123,1-2,0.6140350877192983,0.8,1
tree,125,0-1,0.8842105263157896,1.0,1
tree,125,0-2,0.6175438596491227,0.6,1
tree,125,1-2,0.3543859649122807,0.6,1
tree,146,0-1,0.8491228070175438,0.8,1
tree,146,0-2,0.8140350877192982,0.8,1
tree,146,1-2,0.7280701754385965,1.0,1
tree,151,0-1,0.882456140350877,0.8,1
tree,151,0-2,0.8052631578947368,1.0,1
tree,151,1-2,0.7403508771929824,0.8,1
tree,156,0-1,0.6526315789473683,0.8,1
tree,156,0-2,0.687719298245614,0.8,1
tree,156,1-2,0.7017543859649124,0.8,1
tree,165,0-1,0.6842105263157895,0.8,1
tree,165,0-2,0.6280701754385966,0.6,1
tree,165,1-2,0.6508771929824562,0.8,1
tree,166,0-1,0.7824561403508771,0.8,1
tree,166,0-2,0.7017543859649124,0.6,1
tree,166,1-2,0.5684210526315789,0.8,1
tree,171,0-1,0.7210526315789473,0.8,1
tree,171,0-2,0.4280701754385965,0.8,1
tree,171,1-2,0.5578947368421052,0.8,1
tree,182,0-1,0.6526315789473683,0.6,1
tree,182,0-2,0.6280701754385966,0.8,1
tree,182,1-2,0.5035087719298245,0.6,1
tree,184,0-1,0.8175438596491227,0.8,1
tree,184,0-2,0.5578947368421052,0.8,1
tree,184,1-2,0.531578947368421,0.6,1
tree,194,0-1,0.743859649122807,0.6,1
tree,194,0-2,0.756140350877193,0.8,1
tree,194,1-2,0.8473684210526315,0.8,1
tree,205,0-1,0.6578947368421053,0.8,1
tree,205,0-2,0.612280701754386,0.6,1
tree,205,1-2,0.8122807017543859,0.8,1
tree,206,0-1,0.5228070175438596,0.8,1
tree,206,0-2,0.4719298245614035,0.6,1
tree,206,1-2,0.5403508771929825,0.8,1
tree,211,0-1,0.7333333333333334,0.8,1
tree,211,0-2,0.736842105263158,0.8,1
tree,211,1-2,0.7175438596491229,1.0,1
tree,223,0-1,0.6719298245614035,0.8,1
tree,223,0-2,0.6842105263157895,0.8,1
tree,223,1-2,0.7087719298245614,1.0,1
tree,224,0-1,0.7035087719298245,1.0,1
tree,224,0-2,0.6842105263157895,0.8,1
tree,224,1-2,0.7245614035087719,0.8,1
tree,229,0-1,0.712280701754386,0.8,1
tree,229,0-2,0.6824561403508772,0.8,1
tree,229,1-2,0.7824561403508771,0.8,1
tree,231,0-1,0.763157894736842,0.6,1
tree,231,0-2,0.6771929824561403,0.8,1
tree,231,1-2,0.8754385964912281,0.8,1
tree,241,0-1,0.5333333333333333,1.0,1
tree,241,0-2,0.5807017543859649,0.6,1
tree,241,1-2,0.4807017543859649,0.6,1
tree,244,0-1,0.8070175438596491,1.0,1
tree,244,0-2,0.5859649122807017,1.0,1
tree,244,1-2,0.5473684210526315,1.0,1
tree,261,0-1,0.7140350877192982,0.6,1
tree,261,0-2,0.6368421052631579,0.6,1
tree,261,1-2,0.7017543859649124,0.8,1
tree,281,0-1,0.6947368421052632,0.6,1
tree,281,0-2,0.6333333333333333,0.6,1
tree,281,1-2,0.7350877192982455,1.0,1
tree,289,0-1,0.6508771929824562,0.6,1
tree,289,0-2,0.49473684210526314,0.6,1
tree,289,1-2,0.6666666666666666,0.8,1
tree,291,0-1,0.7491228070175439,1.0,1
tree,291,0-2,0.7070175438596492,1.0,1
tree,291,1-2,0.7070175438596492,1.0,1
tree,311,0-1,0.4982456140350877,0.8,1
tree,311,0-2,0.7912280701754386,0.8,1
tree,311,1-2,0.736842105263158,0.8,1
tree,316,0-1,0.524561403508772,0.8,1
tree,316,0-2,0.6894736842105263,0.8,1
tree,316,1-2,0.3456140350877193,0.6,1
tree,325,0-1,0.7649122807017543,0.8,1
tree,325,0-2,0.6438596491228071,0.6,1
tree,325,1-2,0.687719298245614,0.6,1
tree,332,0-1,0.6614035087719298,1.0,1
tree,332,0-2,0.6350877192982456,0.8,1
tree,332,1-2,0.7070175438596492,0.8,1
tree,344,0-1,0.7649122807017543,1.0,1
tree,344,0-2,0.8017543859649122,0.8,1
tree,344,1-2,0.83859649122807,0.8,1
tree,364,0-1,0.787719298245614,0.8,1
tree,364,0-2,0.7894736842105263,0.8,1
tree,364,1-2,0.7035087719298245,0.8,1
tree,372,0-1,0.7473684210526316,1.0,1
tree,372,0-2,0.8035087719298245,0.8,1
tree,372,1-2,0.7736842105263159,0.8,1
tree,375,0-1,0.6754385964912282,0.8,1
tree,375,0-2,0.6929824561403508,0.8,1
tree,375,1-2,0.743859649122807,1.0,1
tree,381,0-1,0.8578947368421052,0.8,1
tree,381,0-2,0.736842105263158,0.8,1
tree,381,1-2,0.756140350877193,0.8,1
tree,398,0-1,0.8070175438596491,1.0,1
tree,398,0-2,0.5789473684210525,0.6,1
tree,398,1-2,0.46315789473684205,0.6,1
tree,403,0-1,0.5947368421052631,0.8,1
tree,403,0-2,0.7543859649122807,0.8,1
tree,403,1-2,0.7912280701754386,0.8,1
tree,407,0-1,0.7052631578947368,0.8,1
tree,407,0-2,0.9385964912280702,0.8,1
tree,407,1-2,0.7473684210526316,1.0,1
tree,414,0-1,0.8807017543859648,1.0,1
tree,414,0-2,0.7456140350877193,0.8,1
tree,414,1-2,0.7842105263157895,0.8,1
tree,420,0-1,0.6035087719298246,1.0,1
tree,420,0-2,0.7210526315789473,0.8,1
tree,420,1-2,0.6666666666666666,0.8,1
tree,423,0-1,0.4807017543859649,0.8,1
tree,423,0-2,0.7403508771929824,0.8,1
tree,423,1-2,0.6912280701754386,1.0,1
tree,440,0-1,0.8087719298245614,1.0,1
tree,440,0-2,0.6035087719298246,1.0,1
tree,440,1-2,0.7982456140350876,1.0,1
tree,442,0-1,0.6526315789473683,0.8,1
tree,442,0-2,0.6245614035087719,0.8,1
tree,442,1-2,0.6736842105263158,0.8,1
tree,454,0-1,0.7350877192982455,0.8,1
tree,454,0-2,0.7245614035087719,0.8,1
tree,454,1-2,0.5929824561403508,0.8,1
tree,457,0-1,0.7789473684210525,1.0,1
tree,457,0-2,0.7578947368421053,1.0,1
tree,457,1-2,0.8578947368421052,1.0,1
tree,459,0-1,0.8140350877192982,0.8,1
tree,459,0-2,0.5456140350877193,0.8,1
tree,459,1-2,0.6701754385964912,0.6,1
tree,464,0-1,0.7228070175438598,1.0,1
tree,464,0-2,0.7315789473684211,0.8,1
tree,464,1-2,0.5649122807017544,0.8,1
tree,467,0-1,0.8052631578947368,1.0,1
tree,467,0-2,0.8491228070175438,1.0,1
tree,467,1-2,0.7754385964912281,1.0,1
tree,471,0-1,0.4912280701754386,0.8,1
tree,471,0-2,0.5526315789473685,1.0,1
tree,471,1-2,0.7350877192982455,0.8,1
tree,475,0-1,0.6368421052631579,0.8,1
tree,475,0-2,0.7105263157894737,0.8,1
tree,475,1-2,0.7350877192982455,0.8,1
tree,480,0-1,0.6438596491228071,0.8,1
tree,480,0-2,0.7157894736842104,0.8,1
tree,480,1-2,0.5157894736842105,0.8,1
tree,495,0-1,0.7385964912280703,0.8,1
tree,495,0-2,0.7666666666666666,0.6,1
tree,495,1-2,0.7456140350877193,0.6,1
tree,503,0-1,0.7,1.0,1
tree,503,0-2,0.7754385964912281,1.0,1
tree,503,1-2,0.8140350877192982,1.0,1
tree,506,0-1,0.6578947368421053,0.6,1
tree,506,0-2,0.6929824561403508,0.8,1
tree,506,1-2,0.6561403508771929,0.6,1
tree,521,0-1,0.6017543859649123,0.8,1
tree,521,0-2,0.5684210526315789,0.8,1
tree,521,1-2,0.863157894736842,1.0,1
tree,523,0-1,0.6263157894736843,0.8,1
tree,523,0-2,0.6543859649122807,0.8,1
tree,523,1-2,0.8263157894736841,0.8,1
tree,530,0-1,0.843859649122807,1.0,1
tree,530,0-2,0.8087719298245614,0.8,1
tree,530,1-2,0.8210526315789475,0.8,1
tree,547,0-1,0.7684210526315789,0.8,1
tree,547,0-2,0.6403508771929824,0.8,1
tree,547,1-2,0.6929824561403508,0.8,1
tree,551,0-1,0.7736842105263159,0.8,1
tree,551,0-2,0.5649122807017544,0.8,1
tree,551,1-2,0.7473684210526316,0.8,1
tree,556,0-1,0.6649122807017543,0.6,1
tree,556,0-2,0.6245614035087719,0.8,1
tree,556,1-2,0.6350877192982456,0.6,1
tree,558,0-1,0.7052631578947368,1.0,1
tree,558,0-2,0.5649122807017544,0.8,1
tree,558,1-2,0.6315789473684211,0.8,1
tree,559,0-1,0.6666666666666666,0.6,1
tree,559,0-2,0.7736842105263159,0.6,1
tree,559,1-2,0.7157894736842104,0.8,1
tree,562,0-1,0.7614035087719299,0.8,1
tree,562,0-2,0.8175438596491227,0.8,1
tree,562,1-2,0.7017543859649124,0.6,1
tree,564,0-1,0.6929824561403508,0.8,1
tree,564,0-2,0.7017543859649124,0.8,1
tree,564,1-2,0.46315789473684205,0.8,1
tree,572,0-1,0.512280701754386,0.6,1
tree,572,0-2,0.5385964912280702,0.6,1
tree,572,1-2,0.7245614035087719,1.0,1
tree,582,0-1,0.6140350877192983,1.0,1
tree,582,0-2,0.7070175438596492,0.8,1
tree,582,1-2,0.6508771929824562,0.8,1
tree,587,0-1,0.46315789473684205,0.6,1
tree,587,0-2,0.40175438596491225,0.6,1
tree,587,1-2,0.7526315789473684,0.8,1
tree,590,0-1,0.8140350877192982,0.8,1
tree,590,0-2,0.7333333333333334,1.0,1
tree,590,1-2,0.6245614035087719,0.8,1
tree,591,0-1,0.8684210526315789,0.8,1
tree,591,0-2,0.40877192982456134,0.8,1
tree,591,1-2,0.487719298245614,0.8,1
tree,598,0-1,0.7982456140350876,0.8,1
tree,598,0-2,0.780701754385965,0.8,1
tree,598,1-2,0.8543859649122807,0.6,1
tree,605,0-1,0.6649122807017543,0.8,1
tree,605,0-2,0.6263157894736843,0.6,1
tree,605,1-2,0.9035087719298246,0.8,1
tree,609,0-1,0.4929824561403509,0.6,1
tree,609,0-2,0.6894736842105263,0.6,1
tree,609,1-2,0.6947368421052632,0.8,1
tree,613,0-1,0.8982456140350877,0.8,1
tree,613,0-2,0.5210526315789473,1.0,1
tree,613,1-2,0.46842105263157896,0.8,1
tree,619,0-1,0.7333333333333334,0.8,1
tree,619,0-2,0.6385964912280702,0.8,1
tree,619,1-2,0.6298245614035087,0.8,1
tree,620,0-1,0.7035087719298245,0.8,1
tree,620,0-2,0.9666666666666668,0.8,1
tree,620,1-2,0.7543859649122807,1.0,1
tree,626,0-1,0.6649122807017543,1.0,1
tree,626,0-2,0.7263157894736841,1.0,1
tree,626,1-2,0.6859649122807018,1.0,1
tree,627,0-1,0.5929824561403508,0.8,1
tree,627,0-2,0.6070175438596491,0.8,1
tree,627,1-2,0.7894736842105263,0.8,1
tree,637,0-1,0.756140350877193,0.8,1
tree,637,0-2,0.7456140350877193,0.8,1
tree,637,1-2,0.6333333333333333,0.8,1
tree,640,0-1,0.8315789473684211,0.8,1
tree,640,0-2,0.7017543859649124,0.8,1
tree,640,1-2,0.7228070175438598,1.0,1
tree,667,0-1,0.8368421052631579,0.8,1
tree,667,0-2,0.7508771929824561,0.8,1
tree,667,1-2,0.6561403508771929,0.8,1
tree,673,0-1,0.5280701754385965,0.8,1
tree,673,0-2,0.6859649122807018,0.8,1
tree,673,1-2,0.6000000000000001,0.6,1
tree,687,0-1,0.40350877192982454,0.8,1
tree,687,0-2,0.3666666666666667,0.8,1
tree,687,1-2,0.8315789473684211,0.6,1
tree,688,0-1,0.7052631578947368,1.0,1
tree,688,0-2,0.7719298245614035,0.8,1
tree,688,1-2,0.7701754385964912,0.8,1
tree,689,0-1,0.6824561403508772,0.8,1
tree,689,0-2,0.743859649122807,0.8,1
tree,689,1-2,0.8350877192982457,0.8,1
tree,690,0-1,0.8245614035087718,1.0,1
tree,690,0-2,0.6473684210526316,0.8,1
tree,690,1-2,0.7175438596491229,0.8,1
tree,693,0-1,0.5789473684210525,0.8,1
tree,693,0-2,0.7,1.0,1
tree,693,1-2,0.687719298245614,0.8,1
tree,724,0-1,0.8666666666666666,1.0,1
tree,724,0-2,0.5719298245614035,0.8,1
tree,724,1-2,0.6105263157894737,0.8,1
tree,732,0-1,0.4912280701754386,0.8,1
tree,732,0-2,0.5526315789473685,0.8,1
tree,732,1-2,0.7298245614035088,0.8,1
tree,740,0-1,0.6859649122807018,0.6,1
tree,740,0-2,0.47543859649122805,0.6,1
tree,740,1-2,0.43684210526315786,0.8,1
tree,748,0-1,0.8017543859649122,0.8,1
tree,748,0-2,0.756140350877193,0.8,1
tree,748,1-2,0.7403508771929824,0.8,1
tree,751,0-1,0.6403508771929824,0.6,1
tree,751,0-2,0.6228070175438596,0.8,1
tree,751,1-2,0.7,0.8,1
tree,752,0-1,0.8736842105263157,0.8,1
tree,752,0-2,0.5807017543859649,0.8,1
tree,752,1-2,0.6315789473684211,0.8,1
tree,755,0-1,0.7929824561403509,0.6,1
tree,755,0-2,0.719298245614035,0.6,1
tree,755,1-2,0.7894736842105263,0.8,1
tree,759,0-1,0.8649122807017543,0.8,1
tree,759,0-2,0.6912280701754386,0.8,1
tree,759,1-2,0.6947368421052632,0.8,1
tree,766,0-1,0.45438596491228067,0.8,1
tree,766,0-2,0.7649122807017543,0.8,1
tree,766,1-2,0.7421052631578948,1.0,1
tree,786,0-1,0.5228070175438596,0.8,1
tree,786,0-2,0.6228070175438596,0.8,1
tree,786,1-2,0.7473684210526316,0.6,1
tree,790,0-1,0.7736842105263159,0.8,1
tree,790,0-2,0.7491228070175439,0.8,1
tree,790,1-2,0.8666666666666666,0.6,1
tree,792,0-1,0.6035087719298246,1.0,1
tree,792,0-2,0.7508771929824561,0.8,1
tree,792,1-2,0.8280701754385964,0.8,1
tree,809,0-1,0.6596491228070176,1.0,1
tree,809,0-2,0.6526315789473683,1.0,1
tree,809,1-2,0.6210526315789473,1.0,1
tree,812,0-1,0.8175438596491227,1.0,1
tree,812,0-2,0.7491228070175439,1.0,1
tree,812,1-2,0.5350877192982456,1.0,1
tree,830,0-1,0.8245614035087718,1.0,1
tree,830,0-2,0.736842105263158,1.0,1
tree,830,1-2,0.6403508771929824,1.0,1
tree,845,0-1,0.6578947368421053,0.8,1
tree,845,0-2,0.7298245614035088,0.8,1
tree,845,1-2,0.39473684210526316,0.8,1
tree,847,0-1,0.7789473684210525,1.0,1
tree,847,0-2,0.8350877192982457,0.8,1
tree,847,1-2,0.6824561403508772,0.8,1
tree,848,0-1,0.6140350877192983,1.0,1
tree,848,0-2,0.7228070175438598,0.8,1
tree,848,1-2,0.7859649122807018,0.8,1
tree,850,0-1,0.7298245614035088,0.8,1
tree,850,0-2,0.8614035087719297,0.6,1
tree,850,1-2,0.7491228070175439,0.8,1
tree,860,0-1,0.6438596491228071,0.8,1
tree,860,0-2,0.6947368421052632,0.8,1
tree,860,1-2,0.4333333333333333,1.0,1
tree,864,0-1,0.487719298245614,0.6,1
tree,864,0-2,0.5964912280701754,0.8,1
tree,864,1-2,0.2157894736842105,0.8,1
tree,869,0-1,0.8210526315789475,1.0,1
tree,869,0-2,0.7017543859649124,0.8,1
tree,869,1-2,0.7859649122807018,0.8,1
tree,872,0-1,0.5824561403508772,0.8,1
tree,872,0-2,0.7263157894736841,0.8,1
tree,872,1-2,0.7421052631578948,0.8,1
tree,874,0-1,0.5859649122807017,0.8,1
tree,874,0-2,0.6192982456140351,0.8,1
tree,874,1-2,0.5894736842105263,0.8,1
tree,875,0-1,0.8122807017543859,0.8,1
tree,875,0-2,0.743859649122807,1.0,1
tree,875,1-2,0.7719298245614035,0.8,1
tree,878,0-1,0.4245614035087719,0.8,1
tree,878,0-2,0.819298245614035,0.8,1
tree,878,1-2,0.5403508771929825,0.8,1
tree,880,0-1,0.7649122807017543,0.8,1
tree,880,0-2,0.6649122807017543,0.8,1
tree,880,1-2,0.5157894736842105,0.8,1
tree,886,0-1,0.8157894736842105,0.8,1
tree,886,0-2,0.6561403508771929,1.0,1
tree,886,1-2,0.6473684210526316,0.8,1
tree,889,0-1,0.7824561403508771,0.8,1
tree,889,0-2,0.7087719298245614,0.8,1
tree,889,1-2,0.7736842105263159,1.0,1
tree,896,0-1,0.7017543859649124,0.8,1
tree,896,0-2,0.736842105263158,1.0,1
tree,896,1-2,0.7105263157894737,0.8,1
tree,900,0-1,0.6789473684210526,0.6,1
tree,900,0-2,0.5368421052631579,0.8,1
tree,900,1-2,0.4789473684210526,0.6,1
tree,904,0-1,0.45964912280701753,0.6,1
tree,904,0-2,0.4666666666666667,0.6,1
tree,904,1-2,0.28947368421052627,0.6,1
tree,908,0-1,0.756140350877193,1.0,1
tree,908,0-2,0.6035087719298246,1.0,1
tree,908,1-2,0.7315789473684211,1.0,1
tree,927,0-1,0.8368421052631579,1.0,1
tree,927,0-2,0.8105263157894737,1.0,1
tree,927,1-2,0.8982456140350877,1.0,1
tree,934,0-1,0.8035087719298245,0.8,1
tree,934,0-2,0.49473684210526314,0.8,1
tree,934,1-2,0.6947368421052632,1.0,1
tree,939,0-1,0.6000000000000001,0.8,1
tree,939,0-2,0.8122807017543859,0.8,1
tree,939,1-2,0.6526315789473683,1.0,1
tree,943,0-1,0.8122807017543859,0.8,1
tree,943,0-2,0.7210526315789473,1.0,1
tree,943,1-2,0.780701754385965,0.8,1
tree,945,0-1,0.7473684210526316,0.8,1
tree,945,0-2,0.5666666666666667,0.8,1
tree,945,1-2,0.7403508771929824,0.6,1
tree,954,0-1,0.6543859649122807,0.8,1
tree,954,0-2,0.612280701754386,0.8,1
tree,954,1-2,0.5701754385964912,0.8,1
tree,959,0-1,0.6561403508771929,0.8,1
tree,959,0-2,0.719298245614035,1.0,1
tree,959,1-2,0.7754385964912281,0.8,1
tree,961,0-1,0.6771929824561403,0.8,1
tree,961,0-2,0.8578947368421052,0.8,1
tree,961,1-2,0.6596491228070176,0.8,1
tree,967,0-1,0.8964912280701753,1.0,1
tree,967,0-2,0.49473684210526314,0.6,1
tree,967,1-2,0.28421052631578947,0.6,1
tree,976,0-1,0.6982456140350877,0.8,1
tree,976,0-2,0.6245614035087719,0.8,1
tree,976,1-2,0.5701754385964912,0.8,1
tree,990,0-1,0.6315789473684211,0.8,1
tree,990,0-2,0.5842105263157895,0.8,1
tree,990,1-2,0.4736842105263158,0.6,1
tree,993,0-1,0.843859649122807,0.8,1
tree,993,0-2,0.7526315789473684,0.8,1
tree,993,1-2,0.8263157894736841,0.6,1
tree,996,0-1,0.756140350877193,0.8,1
tree,996,0-2,0.6912280701754386,0.8,1
tree,996,1-2,0.6017543859649123,0.8,1
tree,1014,0-1,0.5771929824561403,1.0,1
tree,1014,0-2,0.6842105263157895,1.0,1
tree,1014,1-2,0.4719298245614035,1.0,1
tree,1015,0-1,0.6789473684210526,0.8,1
tree,1015,0-2,0.6859649122807018,0.8,1
tree,1015,1-2,0.7701754385964912,0.8,1
tree,1019,0-1,0.7228070175438598,0.8,1
tree,1019,0-2,0.6719298245614035,1.0,1
tree,1019,1-2,0.6649122807017543,0.8,1
tree,1023,0-1,0.5719298245614035,0.8,1
tree,1023,0-2,0.7140350877192982,0.8,1
tree,1023,1-2,0.8122807017543859,0.8,1
tree,1027,0-1,0.6596491228070176,0.8,1
tree,1027,0-2,0.8473684210526315,0.8,1
tree,1027,1-2,0.6175438596491227,0.6,1
tree,1028,0-1,0.6754385964912282,0.6,1
tree,1028,0-2,0.8,0.8,1
tree,1028,1-2,0.8017543859649122,0.6,1
tree,1031,0-1,0.712280701754386,1.0,1
tree,1031,0-2,0.7333333333333334,0.8,1
tree,1031,1-2,0.83859649122807,0.8,1
tree,1039,0-1,0.8333333333333334,0.8,1
tree,1039,0-2,0.6614035087719298,0.8,1
tree,1039,1-2,0.7017543859649124,1.0,1
tree,1043,0-1,0.5210526315789473,0.6,1
tree,1043,0-2,0.5350877192982456,0.6,1
tree,1043,1-2,0.4122807017543859,0.8,1
tree,1052,0-1,0.8157894736842105,0.8,1
tree,1052,0-2,0.7052631578947368,0.8,1
tree,1052,1-2,0.6842105263157895,0.8,1
tree,1063,0-1,0.7456140350877193,0.8,1
tree,1063,0-2,0.7859649122807018,0.8,1
tree,1063,1-2,0.6491228070175438,1.0,1
tree,1065,0-1,0.6526315789473683,0.8,1
tree,1065,0-2,0.8684210526315789,0.8,1
tree,1065,1-2,0.712280701754386,0.8,1
tree,1070,0-1,0.863157894736842,0.8,1
tree,1070,0-2,0.887719298245614,1.0,1
tree,1070,1-2,0.882456140350877,0.8,1
tree,1073,0-1,0.6280701754385966,0.8,1
tree,1073,0-2,0.6842105263157895,1.0,1
tree,1073,1-2,0.6771929824561403,0.8,1
tree,1077,0-1,0.612280701754386,0.8,1
tree,1077,0-2,0.6543859649122807,0.6,1
tree,1077,1-2,0.5280701754385965,0.8,1
tree,1087,0-1,0.5350877192982456,0.8,1
tree,1087,0-2,0.6298245614035087,0.8,1
tree,1087,1-2,0.6771929824561403,0.8,1
tree,1092,0-1,0.5543859649122806,0.8,1
tree,1092,0-2,0.8052631578947368,0.8,1
tree,1092,1-2,0.7543859649122807,1.0,1
tree,1100,0-1,0.4280701754385965,0.6,1
tree,1100,0-2,0.7333333333333334,0.8,1
tree,1100,1-2,0.7666666666666666,0.8,1
tree,1112,0-1,0.5789473684210525,0.8,1
tree,1112,0-2,0.7684210526315789,0.8,1
tree,1112,1-2,0.612280701754386,0.8,1
tree,1116,0-1,0.780701754385965,0.8,1
tree,1116,0-2,0.7754385964912281,0.8,1
tree,1116,1-2,0.6298245614035087,0.6,1
tree,1119,0-1,0.8491228070175438,0.8,1
tree,1119,0-2,0.5543859649122806,0.8,1
tree,1119,1-2,0.7421052631578948,0.8,1
tree,1137,0-1,0.7298245614035088,1.0,1
tree,1137,0-2,0.7403508771929824,0.8,1
tree,1137,1-2,0.5929824561403508,0.8,1
tree,1138,0-1,0.6508771929824562,0.6,1
tree,1138,0-2,0.5929824561403508,0.6,1
tree,1138,1-2,0.6105263157894737,0.8,1
tree,1151,0-1,0.8596491228070176,0.8,1
tree,1151,0-2,0.7456140350877193,0.8,1
tree,1151,1-2,0.7824561403508771,1.0,1
tree,1152,0-1,0.8807017543859648,0.8,1
tree,1152,0-2,0.6964912280701754,0.8,1
tree,1152,1-2,0.6789473684210526,0.8,1
tree,1160,0-1,0.7578947368421053,0.8,1
tree,1160,0-2,0.8122807017543859,0.8,1
tree,1160,1-2,0.8947368421052632,1.0,1
tree,1167,0-1,0.6105263157894737,0.6,1
tree,1167,0-2,0.6789473684210526,0.8,1
tree,1167,1-2,0.83859649122807,0.8,1
tree,1187,0-1,0.6614035087719298,0.8,1
tree,1187,0-2,0.7315789473684211,0.8,1
tree,1187,1-2,0.7947368421052632,1.0,1
tree,1209,0-1,0.7649122807017543,0.8,1
tree,1209,0-2,0.7578947368421053,0.8,1
tree,1209,1-2,0.7526315789473684,0.8,1
tree,1214,0-1,0.8210526315789475,1.0,1
tree,1214,0-2,0.7578947368421053,0.8,1
tree,1214,1-2,0.8578947368421052,0.8,1
tree,1227,0-1,0.49473684210526314,0.8,1
tree,1227,0-2,0.512280701754386,0.8,1
tree,1227,1-2,0.7754385964912281,0.8,1
tree,1237,0-1,0.6859649122807018,0.8,1
